long_prompt,short_prompt,
"An energetic, vibrant digital art illustration featuring a bold, abstract face with a single eye and mouth, bursting with a rainbow of colors against a dynamic, geometric background that echoes its movement. The subject and background meld in a harmonious palette, emphasizing the face's energy, inviting the viewer to explore the depths of its vibrant world.",다채로운 색으로 이루어진 추상적인 얼굴을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of two enigmatic robot figures, partially enveloped in a rustle of vibrant red leaves, emits an aura of anticipation. The futuristic figures, clad in black and silver armor, contrast sharply with the organic backdrop, placing them in an ambiguous, mysterious natural setting.",검은색과 은색 갑옷을 입은 두 로봇이 빨간 나뭇잎 속에서 서 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a futuristic cityscape, the bustling metropolis rises around a solitary figure. The subject, shrouded in a black coat with glowing patterns, stands tall with an air of mystery. The neon-lit skyline forms a vibrant backdrop to their purple hair, while the cramped buildings evoke a sense of claustrophobia. The illustration captures a moment of solitude, a quiet moment amidst the urban chaos.",미래적인 도시 속에서 신비로운 검은색 코트를 입은 인물을 그릴 미드저니 프롬프트 작성해줘,
"A detailed 3D render: Modern glass and metal architecture nestled in nature. The house, perched on a cliff, blends seamlessly with its surroundings, reflecting light and offering unparalleled views, accessible via a winding staircase.",자연 속에 자리잡은 현대적인 유리와 금속 건축물을 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting of a serene young girl with black hair and vibrant green eyes, wearing a lovely green dress adorned with black accents and two blue flowers in her hair. The peaceful background, a soft green hue, enhances the innocent and tranquil aura of the piece.",검은 머리와 녹색 눈을 가진 소녀의 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A detailed 3D render: Futuristic concrete structure nestled in a moody forest, featuring a diamond-shaped window with black frames and gold accents. The still life scene blends architecture and nature, with textured foreground elements, an overcast sky, and a prominent, pointed roof.",어두운 숲 속에 있는 미래적인 콘크리트 구조물을 그릴 미드저니 프롬프트 작성해줘,
"An ethereal, detailed digital illustration of a skeletal figure, adorned in intricate gold and silver patterns, strikes a regal pose. The skeleton's skull is crowned, and its spine stretches outward, rendering an ominous yet sophisticated image with a dark blue backdrop.",금과 은으로 장식된 해골 인물의 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A detailed, up-close portrait of a majestic leopard. Its warm brown fur, speckled with black spots, contrasts with its bright green eyes and pink muzzle. The background is a deep black, emphasizing the leopard's powerful presence and intense gaze, directed straight ahead.",따뜻한 갈색 털과 밝은 녹색 눈을 가진 표범의 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting: Knight vs. Dragon. Dark, dramatic skies. Knight in black armor on rocky outcrop, sword drawn; dragon looms large, wings spread, fiery breath illuminating the night. Rich detail, impending doom, tension.",검은 갑옷을 입고 드래곤과 싸우는 기사의 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed 3D render: Futuristic cityscape with an imposing white spaceship-like structure centered on a mountain, surrounded by harmonious towers and ethereal lighting.",미래적인 도시 풍경에서 우주선 모양의 구조물이 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A futuristic architectural marvel dominates the scene: a curved, undulating structure of steel and glass. The front entrance is highlighted by a grand staircase, inviting viewers in. People stroll through the space, adding life, while an overcast sky casts a soft, even light, emphasizing the structure's sleek, modern lines.",곡선이 아름다운 현대적인 건축물을 그릴 미드저니 프롬프트 작성해줘,
"A detailed 3D render of a futuristic cityscape, a striking white and gray tower complex stands out against a lush mountain range. The center tower is tall and slender, flanked by shorter counterparts, all connected by bridges. The harmonious scene evokes a sense of balance and peace.",흰색과 회색 탑이 있는 미래적인 도시 풍경을 그릴 미드저니 프롬프트 작성해줘,
"A serene oil painting: A majestic tree, with twisted trunk and pink-blossom branches, stands tall on a rocky outcrop. Against a serene blue sky, the piece captures a peaceful moment in nature's quiet.",비틀어진 줄기와 분홍색 꽃이 핀 나무가 서 있는 평화로운 풍경을 그릴 미드저니 프롬프트 작성해줘,
"An ethereal, moody scene: a masked figure, clad in beige, stands on mist-shrouded rocks below a towering, futuristic structure. The piece is an intricate digital illustration, featuring strong, clean lines and a predominantly gray, mysterious palette, that captures an aura of solitude.",미래적인 구조물 아래에서 미스틱한 인물이 서 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"An intricate digital illustration: a tall, red crystal with jagged edges, a powerful portal to another world. Off-center, a mysterious mountainous landscape is visible through its transparent core, shrouded in mist. The illustration captures a captivating, otherworldly beauty.",투명한 빨간색 결정이 있는 신비로운 산 풍경을 그릴 미드저니 프롬프트 작성해줘,
"A majestic and intricate portrait, featuring a woman adorned in vibrant blue traditional Chinese attire, with a striking gold headdress. Her gaze, direct and captivating, is the focal point. The blurred background hints at a wooden-panelled room, adding depth. An elegant, regal, and静 still life.",전통적인 중국 의상을 입고 금색 머리 장식을 한 여성의 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A detailed illustration of a majestic bird perched atop a rugged rock formation, its sleek white and gray feathers contrasting the rough texture of the rocks. The majestic mountain in the background rises proudly, clad in lush greenery, while a vibrant blue sky completes the serene natural landscape. The bird, front-facing with an inquisitive tilt, takes center stage in this serene scene.",거친 바위 위에 앉아 있는 웅장한 새를 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a woman in futuristic armor, striking a powerful pose. Her attire, a blend of silver and gold, is intricate and imposing, with an imposing helmet and full body coverage. The viewer's gaze is drawn to her, the central subject, clad in vibrant hues, while the dark background adds mystery and intrigue. Her intense stare challenges viewers with a mix of determination and warning.",미래적인 갑옷을 입고 강력한 포즈를 취한 여성의 일러스트를 그릴 미드저니 프롬프트 작성해줘,
"A peaceful oriental village, shrouded in a soft, cloudy sky; a tranquil river winds past glowing lanterns hanging from the wooden homes, their warm light a contrast to the cool, serene mountains that surround this ancient settlement.",동양적인 고요한 마을과 강의 장면을 그릴 미드저니 프롬프트 작성해줘,
"A serene, wide-angle landscape painting: a vast, deep blue-green lake in the foreground, a lush green cliff side, and a majestic mountain range beyond, all under a clear blue sky, capturing the peacefulness and grandeur of untouched nature.",푸른 호수와 푸른 하늘이 있는 자연 풍경을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a confident young woman with soft features and determined expression, dressed in a white shirt and brown vest, her long brown hair cascading down, set against a warm, blurred background. The illustration focuses on her, with warm and cool tones contrasting, adding an elegant touch.","자신감 있는 여성을 그린 초상화, 따뜻하고 차가운 색이 대비되는 장면을 그릴 미드저니 프롬프트 작성해줘",
"A vivid, ethereal scene: two dancers, clad in vibrant gowns, poised in an ancient forest. The tall, intricate ruins provide a backdrop of mystery, while the dancers, frozen in mid-movement, captivate with a sense of elegant grace. The contrast of their vibrant attire and the weathered stones adds a unique timelessness.",고대 숲 속에서 춤추는 두 여성의 장면을 그릴 미드저니 프롬프트 작성해줘,
"A surrealistic underwater haven: A woman's serene face, masked by bubbles, is the focal point of this harmonious composition. Vibrant red and orange fish dance around her, while a deep blue-green ocean backdrop emphasizes the underwater realm, creating a dreamy ambiance.",버블에 가려진 여성이 있는 수중 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of an ethereal spiral galaxy, with a vibrant blue and orange color palette. The illustration showcases an expansive view of the galaxy's intricate spiral structure, centered stage and highlighted by a multitude of glowing stars, creating a sense of depth and grandeur.",푸른색과 주황색 색조가 어우러진 나선형 은하를 그릴 미드저니 프롬프트 작성해줘,
"A detailed 3D render of a sugar cube city, a majestic metropolis sculpted from the sweetest of building materials. The star is a grand temple with a pointed roof, the focal point amidst a carefully planned urban landscape. The city's quiet symmetry and harmony are interrupted by the irregularity of smaller buildings. This miniature world is a masterpiece, a testament to the artist's vision and skill.",설탕 큐브로 만든 도시의 3D 렌더링을 그릴 미드저니 프롬프트 작성해줘,
"A charming digital illustration, depicting an orange and blue jellyfish with a cheerful smiley face, swimming towards the right in a vibrant underwater scene. The image has a light blue background, dotted with bubbles, contrasting the vivid colors of the jellyfish, and creating a sense of movement.",주황색과 파란색 해파리가 수영하는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a diminutive mouse, an intrepid adventurer in a gray hooded cloak, standing erect amidst a lush, subterranean cave system. The cave, adorned with colorful rocks, provides a striking contrast to the diminutive mouse, who stands as a focal point of determination and curiosity.",회색 후드 망토를 입은 작은 모험가가 동굴 속에 서 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed 3D render: A golden portal of intricate patterns stands tall in a futuristic cityscape, its central figure clad in flowing orange, a serene guardian. The symmetrical city, a testament to technological advancement, is a peaceful backdrop with pathways leading towards the portal.",미래적인 도시에서 금색 포탈을 중심으로 서 있는 수호자의 3D 렌더링을 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting, a portrait capturing the allure of a woman adorned in a lush green and gold ensemble. Her headdress, a masterpiece of nature-inspired craftsmanship, boasts leaves and flowers, crowned with a majestic bloom. The harmonious fusion of green and gold drapes her in an elegant dress, while a deep green background emphasizes her vibrant attire.",녹색과 금색 의상을 입은 여성의 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration featuring a circular bouquet of vibrant orange flowers against a cool blue sky, leading the eye to a distant, snow-capped mountain range. The foreground is adorned with a field of white and orange blossoms, adding a whimsical touch to the serene and harmonious scene.",푸른 하늘과 오렌지색 꽃들이 있는 원형 꽃다발을 그릴 미드저니 프롬프트 작성해줘,
"A whimsical scene: a vibrant, flower-crowned girl rides upon a green scaled dragon's back, amidst swirling smoke. The dragon's in motion, while the soft, white background contrasts the vivid colors of the pair.",꽃 왕관을 쓴 소녀가 녹색 비늘 드래곤의 등에 타고 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A majestic oil painting: A robust ship with warm hues, sails through a crisp, icy landscape, its lone voyager, steadfast and serene, amidst a stark, jagged realm of blues and whites.",따뜻한 색조의 배경 속에서 선원들이 고요한 얼음 풍경을 항해하는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A serene, ethereal vision; a woman stands tall in a lush, green marsh, her flowing dress a swirl of vibrant hues, a kaleidoscope of flowers. Her dark hair cascades down, contrasting the light, breezy fabric. A low-angle view adds awe, focusing on her imposing figure, while a hazy, natural backdrop adds mystery.",푸른 습지 속에서 다채로운 드레스를 입은 여성을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a nocturnal scene, capturing two owls perched on an orange-leafed branch, surrounded by the mysterious full moon's glow. The owls, one large and black, the other smaller and white, create a visually captivating symmetry, their orange eyes adding an enigmatic touch. The branch's symmetry anchors the composition, while a hint of human presence is hinted at in the distance.",오렌지색 나뭇잎에 앉은 두 부엉이의 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a gloomy Gothic castle, with a diminutive figure traversing the foreground, conveys a sense of adventure and solitude. The illustration expertly contrasts the stark white snow with the imposing dark castle and the hint of orange sky, giving depth and perspective through the use of vibrant colors.",어두운 고딕 성 앞에서 작은 인물이 지나가는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A serene oil painting: A majestic rock formation, adorned with verdant trees, stands tall against a blue sky, its reflection mirroring a calm, balanced landscape, while lush mountains fade into the distance, creating a serene, tranquil escape.",푸른 하늘 아래 대자연을 반영하는 큰 바위 형성을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a futuristic cityscape with a robed figure at its heart, clad in mysterious purple and orange hues. The illustration features an intricate helmet with glowing blue eyes and a circular screen, piercing the neon-lit night. The city bustles around them, a vibrant tapestry of yellow, green, and purple lights. The figure's purposeful journey through the metropolis remains the focal point, leaving the viewer with a sense of intrigue.",미래적인 도시에서 보라색과 주황색 의상을 입은 인물을 그릴 미드저니 프롬프트 작성해줘,
"A breathtaking sunset over a futuristic cityscape, with towering illuminated buildings and a vibrant pink and orange sky. In the foreground, two silhouettes stand on a wet street, reflecting the city's grandeur, adding a sense of awe and mystery. Capture this scene's awe-inspiring beauty, blending the warmth of sunset and the allure of futuristic city lights.",미래적인 도시 속에서 붉고 오렌지색 하늘 아래 서 있는 인물의 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration: A man's face becomes a canvas for nature's designs. His hair twists into dark horns; blue eyes pierce through intricate patterns of leaves, branches, and fantastical creatures. A peaceful blue haze shrouds the background, while distant mountains add depth. An invitation to explore the harmony of man and nature.",자연의 디자인이 담긴 남성의 얼굴을 그릴 미드저니 프롬프트 작성해줘,
"A majestic digital illustration of a white eagle, perched on a frost-covered rock, gazes into a distant blue and red blended horizon. Its feathers, detailed with texture, convey a sense of solitude and contemplation, an awe-inspiring vision.",서리로 덮인 바위에 앉아 있는 흰색 독수리의 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital artwork: a 3D human face, crafted from nature's elements, rocks, plants, feathers, with blue and green hues, stands out against a crisp landscape backdrop. The intricate details and realism capture the fusion of human and natural realms in a harmonious balance.",자연의 요소들로 구성된 사람의 얼굴을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of an elderly man lost in contemplation, dressed in traditional garb against a majestic dual-mooned night sky backdropped by mysterious misty mountains.",두 개의 달이 있는 밤하늘 속에서 깊은 사색에 잠긴 노인의 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A serene oil painting: A wooden staircase winds up a lush bamboo-covered hill, leading to a small temple, its roof nestled among the towering trees. The serene scene, captured from below, evokes a peaceful, spiritual vibe.",대나무가 우거진 언덕을 오르는 나무 계단을 그릴 미드저니 프롬프트 작성해줘,
"A peaceful, idyllic scene: a wooden walkway, lined with tall bamboo, leads towards a charming rustic building. The path invites exploration, the blue sky peeking through foliage, nature's serenity a peaceful escape, evoking a sense of tranquility and natural beauty.",대나무로 둘러싸인 나무 길을 따라 작은 건물로 이어지는 풍경을 그릴 미드저니 프롬프트 작성해줘,
"A serene, awe-inspiring oil painting: A majestic cherry blossom tree, with lush pink blooms, dominates a lush landscape. The branches gracefully stretch, creating a pink canopy against a blue sky dotted with clouds. Surrounded by lush green mountains, it stands on a rocky outcropping, a peaceful, natural sanctuary.",분홍색 꽃이 만개한 벚꽃 나무가 있는 평화로운 풍경을 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting: a serene, elegant dining table adorned with lush purple flowers, gold cutlery, and a bright candle's glow, all set in a dark room, exudes tranquility and opulence.",보라색 꽃과 금색 식기가 놓인 우아한 다이닝 테이블을 그릴 미드저니 프롬프트 작성해줘,
"A serene oil painting: A river's calm waters flow through a green canyon, with towering cliffs adorned with lush vegetation. Two figures in a boat add life to the scene, while overcast skies cast a soft light on the vibrant landscape, creating a peaceful, harmonious atmosphere.",초록색 협곡을 흐르는 평화로운 강을 그릴 미드저니 프롬프트 작성해줘,
"A majestic, detailed illustration of a blue bird in flight, its graceful wings spanning a lush mountain range. The vibrant blue and yellow bird is the focal point, soaring towards the right, while a mysterious, fog-shrouded landscape adds depth. An awe-inspiring, peaceful scene.",푸른색과 노란색을 가진 새가 날고 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a serene woman, centered within a golden frame. Her graceful pose, blonde hair, and white dress with gold accents captivate the eye. Surrounded by flowers and fruits, the illustration boasts a vibrant yet harmonious palette. The illustration's essence is tranquil, balanced, and elegant.",황금 프레임 속에서 고요한 여성의 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A detailed, close-up portrait: a woman's striking blue eyes and freckled face are illuminated in soft light. Her sleek, dark ponytail contrasts a deep black background, highlighting her features. The absence of other elements conveys a sense of calm.",부드러운 빛에 비친 파란 눈과 주근깨가 있는 여성의 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting of a fluffy white heron perched on a branch, surrounded by pink flowers, its head turned in an inquisitive pose. The still life scene is filled with serene tranquility and a sense of calm, with dark green backgrounds highlighting the bird's majestic presence.",분홍색 꽃이 있는 나뭇가지 위에 앉아 있는 흰색 왜가리의 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A realistic portrait of a enigmatic woman with an intricate body tattoo, featuring a pair of majestic wings emerging from her back, set against a neutral gray background, blending reality with fantasy elements.",등 뒤에서 나오는 날개를 가진 신비로운 여성의 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A majestic mountain range at sunset, with a fog-shrouded backdrop, rocky cliffs, and towering trees in the foreground. The sky, awash in orange and purple hues, adds a mystical element to the deep, captivating scene, creating a powerful natural vista.",석양 속 웅장한 산맥과 안개가 낀 배경을 그릴 미드저니 프롬프트 작성해줘,
"A detailed Chinese ink painting depicting a lunar-illuminated village nestled in the mountains, featuring red roofs, lanterns, and a shimmering river, conveying a sense of depth and harmony.",달빛 속에서 빛나는 마을을 그린 중국 잉크화를 그릴 미드저니 프롬프트 작성해줘,
"A Zen garden escape, this intricate 3D art piece features a bonsai tree of vibrant orange and yellow hues, with a unique stone structure as its base. The sculpture's intricate details and textures host a vibrant, living scene, with a touch of moss and a small blue plant. The blurred background, a blend of calming purples and pinks, adds depth to this harmonious scene.",화려한 오렌지와 노란색의 분재가 있는 정원 장면을 3D로 그릴 미드저니 프롬프트 작성해줘,
"An ethereal, symmetrical digital illustration: a solitary figure, outlined against vibrant blues and oranges, stands on a rock amidst majestic gray mountains and a mirror-like lake.",푸른색과 오렌지색 배경에서 독립적인 인물이 서 있는 대칭적인 일러스트를 그릴 미드저니 프롬프트 작성해줘,
"A serene Chinese temple, mirrored in a tranquil lake, boasts intricate architecture. The peaceful scene, with symmetrical precision, showcases a harmonious interplay of temple, nature, and blue skies, evoking a sense of calm. No action, just serene beauty.",평화로운 중국 사원을 호수에 비친 장면을 그릴 미드저니 프롬프트 작성해줘,
"An intricate digital illustration, a large cone-shaped structure dominates the center, covered in vibrant green moss, with intricate details like windows and doors. The base is adorned with reaching brown branches, while a solitary tree crowns the peak. The warm, yellow background highlights the cone's intricate details, creating a surreal yet captivating scene with a harmonious blend of nature and architecture.",큰 원뿔 모양 구조물이 자연과 어우러진 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration featuring a mischievous fox perched upon a tree branch, surrounded by a kaleidoscope of cherry blossoms. Their pink petals, gently drifting, create a dreamy atmosphere, while the fox's inquisitive gaze hints at a story unfolding beyond the frame.",장난기 넘치는 여우가 나뭇가지에 앉아 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A serene Japanese landscape: A wooden temple, with a red roof, perches on a tall cliff, surrounded by lush greenery. The peaceful scene, viewed from below, is bathed in soft light, with a hazy sky, evoking a calm and serene atmosphere.",붉은 지붕을 가진 나무 사원이 푸른 하늘 아래 있는 평화로운 장면을 그릴 미드저니 프롬프트 작성해줘,
"""A detailed digital illustration featuring a central face formed from intricate black, green, and white patterns, depicting a sense of motion and growth. The fusion of organic leaves, branches, and mechanical details creates a unique symbiosis. Set against a light beige backdrop with distant dark beige mountains, the piece evokes a sense of transformation and grandeur.""",기계적 디테일과 자연의 조화를 이룬 얼굴을 그릴 미드저니 프롬프트 작성해줘,
"A stunning digital illustration of an ethereal, blue creature with pointed ears and a captivating expression, adorned in a grand cape of gold and green, holds a delicate flower against a stark black background. The illustration, a masterpiece of imagination, invites viewers to explore the mysterious yet relatable being, emanating curiosity and wonder.",푸른색 귀를 가진 신비로운 생물이 금색과 녹색 망토를 입고 꽃을 든 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a forest's peaceful haven: A vibrant orange fox, perched upon a floral-adorned tree, is the unwavering focal point. The surrounding green blur of leaves emphasizes the fox's captivating gaze, placed harmoniously within its natural realm.",꽃으로 장식된 나무에 앉아 있는 주황색 여우의 일러스트를 그릴 미드저니 프롬프트 작성해줘,
"A majestic 3D rendering of the letter ""K,"" crafted with a intricate mosaic of other letters, each a minute work of art, creates a fluid, mesmerizing masterpiece. The letters swirl and dance within a balanced composition, forming a majestic golden ""K"" against a deep black backdrop.","다채로운 글자들로 이루어진 ""K"" 모양의 3D 렌더링을 그릴 미드저니 프롬프트 작성해줘",
"A dramatic, low-angle view of two figures in black suits, one descending and one ascending concrete stairs in an industrial stairwell. The mood is tense and anticipatory, with the figures' determined stride suggesting something momentous is about to unfold.",산업적인 계단을 오르내리는 두 인물의 드라마틱한 저각도 장면을 그릴 미드저니 프롬프트 작성해줘,
"A high-resolution digital illustration of a fashionable woman with a bold, reflective accessory and vibrant, pattern-rich attire, set against a simple white circular background. The piece exudes an artistic flair, blending sophistication and a hint of mystery.",패턴이 풍부한 의상과 반사되는 액세서리를 착용한 여성을 그릴 미드저니 프롬프트 작성해줘,
"A majestic mountain landscape at dusk, with towering peaks in red and orange, stark against an ominous sky of deep blues and oranges. The foreground is a serene river, its gentle flow reflected in the silhoutted trees. An awe-inspiring, peaceful scene with profound depth.",석양 속에 붉고 오렌지색으로 물든 산을 그릴 미드저니 프롬프트 작성해줘,
"A majestic mountain landscape at dusk, with towering peaks bathed in golden light and mysterious gray mists, stretching as far as the eye can see. The sky, a deep blue canvas dotted with fiery clouds, completes this ethereal scene. Create a detailed, atmospheric illustration, capturing the awe-inspiring grandeur of nature.",황금빛과 회색 안개 속에 비친 산을 그릴 미드저니 프롬프트 작성해줘,
"A majestic mountain landscape at dusk, the mountains are a vibrant canvas of orange and purple hues, with lush greenery adorning their slopes. The setting sun, a warm golden light, contrasts dramatically with dark, fiery clouds. An intricate balance of nature's tranquility and the sky's dynamic beauty creates an awe-inspiring scene.",오렌지와 보라색으로 물든 산이 석양 빛에 비춰진 장면을 그릴 미드저니 프롬프트 작성해줘,
"A commanding portrait in oil paints: A bald man, serious and contemplative, wears an elaborate orange robe with gold patterns, centered in a dark, mysterious background. His intense gaze holds a story of authority and wisdom.",복잡한 금색 패턴이 장식된 주황색 로브를 입고 심각한 표정을 짓고 있는 남성의 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A majestic panoramic illustration, a mountain landscape bathed in a warm sunset glow. Vibrant orange and pink clouds fill the sky, while tall, dark mountain silhouettes contrast sharply against the colorful backdrop. In the foreground, a rocky cliff dotted with greenery offers a vantage point to admire the nature's grandeur. Capturing a moment of tranquility, the image evokes a sense of awe and appreciation for the natural world's beauty.",석양에 물든 산 풍경을 파노라마로 그릴 미드저니 프롬프트 작성해줘,
"A serene, vertical landscape painting: deep blue water reflects a light blue sky and snowy mountain peaks. The mountains, adorned with trees, stand on either side of the serene scene, their browns and greens contrasting. The water's calm surface emphasizes the harmonious natural environment.",푸른 물과 눈 덮인 산이 있는 수직 풍경을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a solitary white robot, its calm and contemplative pose striking amidst a lush green forest. The robot, with its blue accents, black faceplate, and labeled backpack, takes center stage left, while a steep cliff face and majestic mountains loom in the background, adding height and mystery.",푸른 색의 디테일과 검은 얼굴판을 가진 하얀 로봇이 숲 속에서 고요하게 서 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration featuring a majestic white bird of prey, adorned with pink feathers on its head, perches upon a weathered branch adorned with pink flora. The artwork's focus, it captures a moment of serenity as the bird rests, surrounded by a dark backdrop that emphasizes its peaceful solitude.",분홍색 깃털이 있는 맹금의 새가 나뭇가지에 앉아 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting: Centered composition of a figure on a rocky outcrop, gazing at vibrant, surrealistic mountains reflecting in a foreground body of water. The realistic, detailed landscape maintains a balanced symmetry, with a focal point on the figure.",바위 위에서 기묘한 산을 바라보는 인물의 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a majestic yellow temple, meticulously crafted with intricate details. The temple, perched on a rugged cliff, stands tall to the right, while a vibrant, radiant sun stretches behind it. The natural landscape, a serene forest, is filled with lush greenery contrasting the deep yellow, creating a peaceful, tranquil scene.",황금색 사원이 절벽 위에 서 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A serene, natural paradise awaits in this serene expanse: a detailed illustration of a small, white-feathered bird perched atop a gray rock, its vivid yellow beak and alert eyes gazing directly ahead, set against a lush mountainous landscape. The peaceful scene, with its vibrant green hills and mysterious body of water in the distance, creates an aura of tranquility.",산 속에서 작은 하얀 새가 바위 위에 앉아 있는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A serene oil painting: A youthful Chinese woman, in a vibrant qipao, is a vision of grace. Her hair, adorned with flowers, is pulled back, and a high collar frames her face. The natural world around her is reflected in her attire and the harmonious background, binding the piece together.",화려한 치파오를 입은 젊은 중국 여성을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a Japanese temple, with vibrant red and black architecture, intricate carvings, and a curved roof, nestled in a peaceful garden of cherry blossom trees. The natural and man-made elements fuse in harmony, with a mirrored pond and a lush mountain range beyond, creating a serene and tranquil scene.",일본식 사원과 벚꽃이 만개한 정원의 장면을 그릴 미드저니 프롬프트 작성해줘,
"A majestic, high-altitude view of a gloomy mountain landscape, shrouded in mist and crowned with lush greenery. The solemn scene, devoid of human presence, exudes tranquility, with a meandering river adding a sense of calm. The ominous sky, blanketed in dark clouds, contributes to its enigmatic charm. Create a harmonious, static image, a breathtaking testament to nature's awe-inspiring beauty.",안개 속에서 고요한 산과 강이 흐르는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a Stormtrooper, striking a dynamic pose, showcases intricate gold patterns on white armor. The center-staged trooper's regal appearance, with stark black backgrounds, highlights the white and gold details, creating a captivating contrast.",황금과 흰색 갑옷을 입은 스톰트루퍼의 동적인 포즈를 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting: A woman, lost in a book, relaxes on a hammock amidst a blue and white toile de jouy landscape, a peaceful sanctuary of nature and whirling patterns, capturing a moment of serene tranquility.",책을 읽으며 편안히 쉬고 있는 여성을 그린 유화 장면을 그릴 미드저니 프롬프트 작성해줘,
"A studio portrait of a redheaded woman with calm, green eyes, featuring a close-up composition. Her hair, a vibrant cascade of loose waves, frames her face, drawing attention to her striking gaze. The subject's freckled skin and beige jacket complement the neutral gray background, creating a soft, serene atmosphere.",빨간 머리와 초록색 눈을 가진 여성의 스튜디오 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a blonde woman, dressed in white and blue, stands proudly against a bustling cityscape. Her serene expression and flowing hair, captured from a high vantage point, make her the focal element. The illustration is a thoughtful, colorful portrayal, with predominantly white, blue, and gray hues.",흰색과 파란색 옷을 입고 도심 배경 속에 서 있는 금발 여성의 일러스트를 그릴 미드저니 프롬프트 작성해줘,
"A breathtaking digital rendition of a futuristic metropolis showcases a majestic, curved shell-like building, with towering red and orange structures on either side, dominating the sky. The foreground depicts a peaceful scene of humans and birds, adding life to this serene, harmonious city.",미래적인 도시 속에서 곡선형 건물을 중심으로 한 장면을 그릴 미드저니 프롬프트 작성해줘,
"A detailed digital illustration of a sleek, futuristic aircraft, a black and silver bird slicing through a lush mountain range. The powerful propellor craft is the focal point, its dual wings and streamlined body reflecting a bold, adventurous spirit as it soars low over the dense greenery.",검은색과 은색 항공기가 산을 가로지르는 장면을 그릴 미드저니 프롬프트 작성해줘,
"A serene digital art piece: Orange and red skies reflect on calm waters at sunset, with majestic mountains reaching skyward. Nestled within, fantasy-style buildings evoke a peaceful, mystical vibe.",석양 속에서 산과 건물들이 반사되는 고요한 풍경을 그릴 미드저니 프롬프트 작성해줘,
"A detailed oil painting of a poised young Korean woman, her vibrant yellow robe adorned with intricate floral patterns and her serious expression capturing quiet dignity. The elaborate headdress, matching robe, folded hands, and dark background with white dots showcase her grace, confidence, and cultural pride.",전통적인 한국 의상에 화려한 꽃무늬가 있는 여성의 유화 초상화를 그릴 미드저니 프롬프트 작성해줘,
"A stunning digital illustration showcases a woman with ethereal beauty. Her distinctive features are enhanced by long white hair and a futuristic style. The primarily white and purple hues are accented with pops of pink and blue, capturing the viewer's gaze with an otherworldly charm.",백색과 보라색을 중심으로 한 미래적인 스타일의 여성 초상화를 그릴 미드저니 프롬프트 작성해줘,
