long_prompt,short_prompt,
"The Lovers, Goddess Lilith with Satan, Head  Torso Portrait, Close up, immersive biblical garden of Eden landscape, Trees, Flora, full natural colour, Symmetrical, immersive intricate detailed ink illustration, oil painting, artgerm, surreal, avant garde, Wayne Barlowe, Luis Royo, Nobuyoshi Araki, Dragan Bibin, Joel Peter Witkin, Salvador Dali, photorealistic concept art, Avant Garde Surrealism, hyper detailed, front cover graphic novel, epic scale depth of field, Optical Fiber, finely detailed skin, finely detailed textures, sharp focus, epic composition, detailed shadows, photorealistic, Ultradetailed, highly detailed, micro details, photorealistic concept art, hyper detailed, epic scale depth of field, Optical Fiber, finely detailed textures, sharp focus, epic composition, detailed shadows, photorealistic, Ultradetailed, highly detailed, micro details","에덴동산 배경 리리스 여신과 사탄의 머리·상반신 초상, 대칭적 세밀 컬러 잉크 일러스트 미드저니 프롬프트 작성해줘",
"a detailed color architectural rendering of the front elevation of a typical Southern American modern Victorian style multifamily duplex. The duplex features a symmetrical front facade with a steeply pitched gablein the center. The exterior is clad in white horizontal clapboard siding. The wraparound front porch features two separate front door entrances flanking the center. The front doors are paneled and topped with transom windows and flanked by sidelights. The porch is supported by columns and a railing. The windows on the front facade are large, 2over2 style windows with shutters. On the second floor is a balcony with matching railing and columns. The overall style is a modern take on the Victorian farmhouse, combining traditional elements with contemporary design. 4k photorealistic.",미국 남부 현대 빅토리안 스타일 듀플렉스 전면부 컬러 건축 렌더링 미드저니 프롬프트 작성해줘,
"On a street corner in China, a uniformed volunteer is patiently helping a senior learn how to use a mobile map for navigation. The elderly person looks at the phone screen with confusion, while the volunteer explains and guides them through the process.shot on arriflex 35 BL, on a 35mm lense in the day time, ultra realistic art , 8k",중국 거리 모퉁이에서 노인에게 모바일 지도 사용을 설명하는 자원봉사자 장면 미드저니 프롬프트 작성해줘,
"Against a haunting and dystopian backdrop, an old CRT TV displays a menacing PC virus face. The CRT TV stands amidst a desolate landscape, where abandoned buildings loom in the background, engulfed in a thick fog that obscures the surroundings. The virus face on the screen glows with an otherworldly light, featuring glitched and distorted features that convey a sense of malevolence and impending doom. The ambient lighting casts eerie shadows, heightening the unsettling atmosphere of the scene. Digital artwork, employing dark and muted color tones with added atmospheric effects,",흉측한 디스토피아 풍경 속 버려진 CRT TV에 떠오른 PC 바이러스 얼굴 미드저니 프롬프트 작성해줘,
"Very realistic vogue fashion editorial, model woman indiana jones with indiana jones brown hat in an inflated throne and big castle drinking a cocktail, very high fashion. intrincate luxury pastel colors photography by alasdair mclellan, Rinko Kawauchi and Gregory Crewdson alasdair mclellan, . Porta 800",인디아나 존스 모자 쓴 모델 여성이 풍선 왕좌에 앉아 칵테일 마시는 보그 패션 사진 미드저니 프롬프트 작성해줘,
"cute girls soldiers with scarlet armband is crying for they dead bodies, fighting gigant cyborg enemy with huge guns and gears in the rain ,at the destroyed city, ruin,battlefield,,textured and detailed ,hard surface,high contrast, high dynamic light,neon sign, complicated, advent children vibes,photorealistic back ground,sharp focus, twirling in a dance,dynamic motion, ?ªã¢?«ã?©ã,",진홍색 완장 찬 소녀 병사들이 빗속 폐허 도시에서 거대 사이보그와 싸우며 눈물 흘리는 장면 미드저니 프롬프트 작성해줘,
"A conversation between Socrates and a robot, Socrates, a wise philosopher, draped in a flowing toga, converses with an AIpowered robot, metallic and pixelated, simultaneously futuristic and retro, in a setting where organic and digital aspects coalesce, a digital surrealism scene, vibrant neon colors, strong contrasts, human figures with a pixelated appearance, representing a blend of organic and digital elements, dreamy, otherworldly landscape, mountainous terrain, ethereal hues, surreal, futuristic elements such as glowing spheres and interconnected shapes, the environment exudes a sense of wonder and awe, with towering, jagged peaks, soft luminescent clouds swirling above, an air of mystique and curiosity envelops the scene, the mood is contemplative and serene, as the ancient philosopher and the futuristic machine engage in a profound exchange of ideas, the atmosphere evokes a feeling of deep, intellectual inquiry, a fusion of the past and the future, the lighting showcases a harmony of hues, warm, golden tones from a setting sun to one side, cool, pulsating neon lights emanating from the robot and various digital elements, subtle shadows dance across the landscape, enhancing depth and texture, a captivating interplay of light and shadow that adds to the scenes mystique",초현실적 디지털 풍경에서 소크라테스와 로봇이 대화하는 장면 미드저니 프롬프트 작성해줘,
"a women doing a dangerous solo rockclimbing in a dense lush rainforest next to a water fall, full body shot, body tattoos, full perspective, full body, detailed face, symetrical face, beautiful face, background Dense Jungle, lens flare, intricate, ultra  realistic, she is very detailed in 8K, Cinematic, photograph taken by Ridley Scott on a Phase One XF IQ4, 55mm, ISO 1000, Depth of Field, f11, shutter speed 11000, wide angle shot, low lighting, cinematic scene, fx, HDR, epic composition, cinematic photo, hyperrealistic, hyperdetailed, cinematic lighting, particle effects, action photography, 8k resolution, unreal engine, octane engine, photorealistic masterpiece, smooth, real photography, full hd, Megapixel, Pro Photo RGB, VR, Good, Massive, Half rear Lighting, Backlight, Incandescent, Optical Fiber, Moody Lighting, Studio Lighting, Soft Lighting, Volumetric, Conte  Jour, Beautiful Lighting, Accent Lighting, Screen, Ray Tracing Global Illumination, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ray Traced, Ray Tracing Ambient Occlusi on, Anti  Aliasing, FKAA, TXAA, RTX, SSAO, Shaders, OpenGL  Shaders, GLSL  Shaders, Post Processing, Post  Production, Cell Shading, Tone Mapping, CGI, VFX, SFX, soft shadows, 8K, award  winning shot, rim lighting, Cinematic Lighting, Volumetric Lighting, extremely detailed",폭포 옆 울창한 정글에서 위험한 단독 암벽등반을 하는 여성 전신 사진 미드저니 프롬프트 작성해줘,
"Logo design for a household chemistry manufacturer featuring a Laurel wreath emblem and the letters G and N. The logo should be simple and modern, with a focus on clean lines and bold shapes. The Laurel wreath emblem should be integrated into the design in a way that adds visual interest and conveys a sense of prestige and excellence. The letters G and N should be prominent and easily readable, and can be stylized in a way that complements the Laurel wreath emblem. The color scheme should be clean and bright, with a preference for greens and blues to evoke a sense of cleanliness, freshness, and ecofriendliness. The overall effect should be professional, modern, and memorable, with a focus on conveying the companys commitment to quality and excellence.","월계수 화환과 G, N 글자가 어우러진 가정용 화학제품 제조업체 로고 미드저니 프롬프트 작성해줘",
"Moodfolk The Moodfolk are deeply connected to the emotional currents of the world. Residing in the Valley of Feelings, they have the unique ability to sense and influence the emotions of those around them. Their society emphasizes empathy, compassion, and harmony, and they are often sought as therapists, counselors, and mediators. Moodfolk celebrations are known for their intense emotional experiences, and their art is a vivid expression of emotion.",감정의 계곡에 사는 공감 능력의 Moodfolk 종족 일러스트 미드저니 프롬프트 작성해줘,
"vector poster of a 1997 Porsche 911 Turbo Carrera would feature a stylized, digitally created image of the iconic sports car. The illustration would showcase the cars sleek lines and powerful stance, with attention to detail in the design of the cars signature features, such as its distinctive headlights and rear spoiler. The poster would likely use up to 3 colors and huge bold typography to capture the essence of the cars design, creating a dynamic and visually striking image that would appeal to fans of classic sports cars.",3가지 색상과 굵은 타이포로 표현된 1997년형 포르쉐 911 터보 카레라 벡터 포스터 미드저니 프롬프트 작성해줘,
"Handsome man, Saudi Arabian 8. Local setting, richly detailed background 4. Christian Bible, unwavering faith 4. Canon EOS R5, ZEISS Otus 28mm f1.4 lens 2. Aperture f5.6, ISO 200, shutter speed 1250 sec 2. Horizontal composition, determined presence 1. Inspiring conviction, societal norms challenge 1. In this striking portrait, a handsome Saudi Arabian man 8 stands tall in a local setting, enveloped by a richly detailed background 4. Clutching a Christian Bible, he radiates unwavering faith and conviction 4. The photograph is captured with a Canon EOS R5 and a ZEISS Otus 28mm f1.4 lens, ensuring exceptional sharpness and vivid colors 2. The camera settings, including an aperture of f5.6, ISO 200, and a shutter speed of 1250 sec, emphasize the man and his surroundings while utilizing natural light 2. A horizontal composition underscores his determined presence in the environment 1. His inspiring conviction and the unique blend of cultural, religious, and aesthetic elements challenge societal norms and encourage others to embrace their beliefs, regardless of their circumstances 1.",1980년대 스타일의 영화 화면에서 정글 속에 있는 사실적인 바스타토사우루스 렉스를 그릴 미드저니 프롬프트 작성해줘,
"IMAGE_TYPE Aerial drone shot  GENRE Nature  EMOTION Serene  SCENE A birdseye view of a winding mountain road cutting through lush green forests and snowcapped mountains, with a dense morning fog slowly lifting  LOCATION TYPE Mountain pass  CAMERA MODEL DJI Mavic 2 Pro  CAMERA LENSE 28mm f2.8  SPECIAL EFFECTS Fog, aerial perspective  TAGS Mountains, majestic peaks, snowcapped summits, rugged terrain, winding road, aerial drone shot, morning fog",로코코 스타일의 트라우저와 빨간 보석을 착용한 젊은 여성의 전체 몸 사진을 그릴 미드저니 프롬프트 작성해줘,
"stalker in exclusion zone with a rifle and a backpack in a terrorific and contaminated swamp, futuristic, postapocalyptic, awardwinning photography, world renowned, high resolution, color grading, high art, kodak portra 400, iPhone 14 pro max camera, intricate details, smart sharpness, smart blur, photo realism, Ultra Quality, ultra realistic, photorealistic, large depth, exposure compensation, 35 mm lens, light amount of noise, no watermark 40k",남아프리카 소웨토에서 원자 폭탄 폭발 장면을 그릴 미드저니 프롬프트 작성해줘,
"A highquality portrait of a young animestyle girl, dressed in ninja attire, standing in a forest clearing and looking up at the vibrant neon sky. The sky should be the main focus with the girl standing in the distance. Use a Canon EOS R5 camera with a Zeiss Otus 55mm f1.4 lens to capture the scene with exceptional sharpness and detail. Set the aperture to f2.8, ISO 400, and shutter speed to 1100 seconds to ensure a balanced exposure. Light the scene with soft, diffused light, highlighting the boys facial features and the vivid colors of the sky. Use a slightly tilted composition to add a sense of dynamism and energy to the image. The boy should be the focal point, with the neon sky and surrounding forest creating a fantastical and immersive atmosphere.",외계인처럼 보이는 젊은 여성의 패션 사진을 그릴 미드저니 프롬프트 작성해줘,
"An exquisite representation of a piece of butter, elegantly set against the profound depth of an unblemished black backdrop. The butter, rendered with meticulous precision, exudes a creamy, softyellow hue, its surface glistening subtly as if freshly cut. Soft and malleable, it displays delicate indentations and subtle textural nuances, embodying the very essence of creamy richness. The radiant yellow stands out vibrantly against the darkness, drawing the observers gaze to the butters sheer simplicity and purity. The modern illustrative technique employed captures stark color contrasts, refined reflections, and detailed textures, merging them into a compelling and visually delightful tableau. ar 11 v 5.2 style illustration.",자신을 믿고 도전에 맞서라는 동기부여 문구가 있는 색칠 페이지를 그릴 미드저니 프롬프트 작성해줘,
"Full perspective of a hyper realistic stylish fair modern malay mix caucasian model wearing gold jewellery and pink baju kurang with crystal clear skin and beautiful natural smile and nice sharp nose on white background, editorial fashion photography, colour grading, soft shadow, clean sharp focus, F28",말레이·코커시안 혼혈 모델이 금 장신구와 분홍색 바주 쿠룽을 입고 미소 짓는 화보 촬영 미드저니 프롬프트 작성해줘,
"burj khalifa, surrounded with huge marijuana plants, colorful, volumetric lighting, 8k, neon, dim lighting, post production, Depth of Field, hyperdetailed, insane details, intricate details, beautifully color graded, Cinematic, Shot on 25mm lens, Depth of Field, DOF, Tilt Blur, Shutter Speed 11000, F22, White Balance, 32k, SuperResolution, Megapixel, Pro Photo RGB, VR, Massive, Half rear Lighting, Backlight, Natural Lighting, Incandescent, Optical Fiber, Moody Lighting, Cinematic Lighting, Studio Lighting, Soft Lighting, Volumetric, ConteJour, Beautiful Lighting, Accent Lighting, Global Illumination, Screen Space Global Illumination, Ray Tracing Global Illumination, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ray Traced, Ray Tracing Ambient Occlusion, AntiAliasing, FKAA, TXAA, RTX, SSAO, Shaders, OpenGLShaders, GLSLShade",버즈 칼리파 주변에 거대한 마리화나 식물이 둘러싼 네온 조명 풍경 미드저니 프롬프트 작성해줘,
"Design a visually captivating retrostyle movie poster for a vibrant and energetic film titled Boogie Wonderland. Embrace the lively aesthetics of disco era artwork, drawing inspiration from the vibrant colors and dynamic compositions of vintage movie posters. Illustrate elements that evoke the joy and excitement of the disco era, such as dancing figures, flashing lights, and pulsating music. Utilize a bold color palette that reflects the electrifying atmosphere of the film. Let the poster exude a sense of rhythm and movement, enticing viewers to step into the fantastical world of Boogie Wonderland and immerse themselves in its irresistible groove.",‘부기 원더랜드’ 디스코 무드의 복고풍 영화 포스터 디자인 미드저니 프롬프트 작성해줘,
"A meticulously crafted representation of a succulent steak, displayed prominently against the profound depth of a pure black background. The steak, seared to perfection, boasts rich gradients of browns and rosy pinks, highlighting its juiciness and tenderness. Traces of marbling and seasoning are visible, elevating its realism. The glistening surface, reflecting the light, accentuates the steaks appetizing nature. The rendering leans into a contemporary illustrative approach, marked by smooth transitions, saturated colors, and precise outlines, creating a visual thats both mouthwatering and artistically refined. ar 11 v 5.2 style illustration.",검은 배경에 육즙 가득한 스테이크 클로즈업 일러스트 미드저니 프롬프트 작성해줘,
"a cute japanese OL girl restrained in the gigantic machanical arms with black hair,animation girls face, wearing a womens business suit and wearing a lime green tie and wearing a Tight Skirt,in the modern office, textured and detailed ,hard surface,high contrast, high dynamic light,neon sign, complicated, unreal engine,advent children vibes,photorealistic back ground,sharp focus, twirling in a dance,dynamic motion,?ªã¢?«ã?©ã",거대한 기계 팔에 묶인 귀여운 일본 사무직 여성의 오피스 애니메이션 장면 미드저니 프롬프트 작성해줘,
"Incredibly realistic photograph of a happy, fun, cool and sleek fashionable millennial couple, sitting in a crowded airplane, holding cold glasses of beer while the airplane drink cart passes by, portrayed in hifi, a bright and modern vibe, Closed composition, Cinematic, MidMorning, Polarizer, DSLR, Soft focus, Standard Exposure, Shallow Focus, no window shades on the background,",혼잡한 비행기에서 맥주를 즐기는 세련된 밀레니얼 커플 사진 스타일 미드저니 프롬프트 작성해줘,
"electric opal tribe sacrificial gathering with multi coloured neon, Ultra realistic. f35mm. 8k, HD, cinematography, photorealistic, epic composition Unreal Engine, Cinematic, Color Grading, portrait Photography, UltraWide Angle, Depth of Field, hyperdetailed, beautifully colorcoded, insane details, intricate details, beautifully color graded, Unreal Engine, Cinematic, Color Grading, Editorial Photography, Photography, Photoshoot, Depth of Field, DOF, Tilt Blur, White Balance, 32k, SuperResolution, Megapixel, ProPhoto RGB, VR, Halfrear Lighting, Backlight, Natural Lighting, Incandescent, Optical Fiber, Moody Lighting, Cinematic Lighting, Studio Lighting, Soft Lighting, Volumetric, ContreJour, Beautiful Lighting, Accent Lighting, Global Illumination, Screen Space Global Illumination, Ray Tracing Global Illumination, Optics, Scattering, Glowing, Shadows, Rough, Shimmering, Ray Tracing Reflections, Lumen Reflections, Screen Space Reflections, Diffraction Grading, Chromatic Aberration, GB Displacement, Scan Lines, Ray Traced, Ray Tracing Ambient Occlusion, AntiAliasing, FKAA, TXAA, RTX, SSAO, Shaders, OpenGLShaders, GLSLShaders, Post Processing, PostProduction, Cel Shading, Tone Mapping, CGI, VFX, SFX, insanely detailed and intricate, hypermaximalist, elegant, hyper realistic, super detailed, dynamic pose, photography, 10k",전기 오팔 부족의 형형색색 네온 희생 의식 장면 미드저니 프롬프트 작성해줘,
"a class of gradeschool children on a tour of a massive cold futuristic space opera view of white metallic components, space station module close up view, complex near Mars planet and satellites, massive towering multilevel modular aerodynamic aerospace architecture, in space, dynamic perspective, very thin stripe of azure blue and gold, pastel warm lighting eerie volumetric light style of Sandu Baciu intricate alien details 8k octane render ray trace unreal engine photography award art station 32K UHD",미래식 우주 정거장 모듈 앞에서 초등학생들이 견학하는 장면 미드저니 프롬프트 작성해줘,
"Powerful action shot, majin Buu pure  kid Buu Dragon Ball Z toddler midbattle, dynamic movement, sparks flying from clashing fists, intense and raw emotion, surrealism rich, cinematic color grading, stunning, photorealistic, shot on Canon EOS1D X Mark III full body shot, sienna filter, shot on 70mm, ultra wide angle, 32K, DOF, hyper realistic, cinematic, movie still, movie camera shot, photorealistic, rim light, lens flare, dramatic lighting HDR, professional cinematic color grading, volumetric lighting, HDR",마인 부우 순수 소형 부우의 격렬한 전투 장면 미드저니 프롬프트 작성해줘,
"Design an ultrarealistic book cover graphic that showcases a strong, confident, and professional AfricanAmerican woman running away from and escaping her way out of a complex and intricate maze. The image should not only emphasize her determination and resilience but also convey a sense of accomplishment and empowerment. Use a color palette and visual elements that harmonize with the theme, while ensuring that the overall composition remains visually striking and memorable. Please provide a 3D rendering of the maze and the character, showcasing intricate details and textures that bring the scene to life, she should be wearing a black graduation robe with no hat, ultrarealistic,",복잡한 미로를 탈출하는 흑인 여성이 검은 졸업 가운을 입고 달리는 초실사 책 표지 디자인 미드저니 프롬프트 작성해줘,
"Hyper  realistic futuristic interior photography of a documentation center for adults and child. The space in the center of the room is empty. Large bay window overlooking a sunny public park. space to listen to music with headphones  space to consult information on computers and books. Lots of activity. Cultural and educational space. Real rendering, lots of details, Very colorful media library. the atmosphere is brightly colored. Lots of space, no furniture in the center of the room.  high tech, metal wall bookcase Italian design  Cinematic, Shutter Speed 1 1000, Projector, 4k  ar 16 9  v 5. 1",성인과 어린이를 위한 미래형 문서 자료 센터의 하이퍼 리얼리즘 인테리어 사진 미드저니 프롬프트 작성해줘,
"Design a Manufacturing System MES UI mockup that incorporates the latest best practices in UIUX principles to improve the user experience for operators and managers. The design should be clean and sleek, with intuitive navigation, responsive layout, and an emphasis on realtime data visualization. The MES should include features such as production planning and scheduling, inventory management, quality control, maintenance tracking, and reporting. The mockup should showcase the systems ability to integrate with other systems and equipment, as well as its ability to provide actionable insights and optimize production processes.",최신 UI/UX 원칙을 반영한 MES 제조 실행 시스템 대시보드 UI 목업 미드저니 프롬프트 작성해줘,
"The family of four walks along the beach with the soft white sand beneath their feet. The sun shines brightly in the crystal blue sky, illuminating the waves gently crashing onto the shore. Two children run ahead, both blond boys with curly hair. One of them has bright blue eyes, which seem to reflect the color of the ocean before them. The parents follow, a brunette with a beard and a redhead who holds the hand of one of the boys. They laugh and talk, seemingly oblivious to the world around them. Tall palms gently sway in the breeze, their leafy green leaves casting cool shadows on the ground. There are coconuts on the trees, some still attached to the stems while others have already fallen to the ground, providing a delicious snack for the family. In the distance, out at sea, a dolphin leaps out of the water, its elegant form moving gracefully through the waves. The ocean teems with multicolored fish, their fluorescent colors shimmering in the sunlight. Children have fun pointing and yelling at their parents every time they see a different fish. The redhead smiles as she watches her children happily, feeling grateful for the opportunity to share such precious moments with her family. The brunette, with his wellkept beard, walks beside her, holding the other blond boys hand, and thinks about how life can be so wonderful in moments like this.",금발 가족 네 명이 하얀 모래 해변을 산책하며 돌고래와 야자수를 배경으로 즐기는 모습 미드저니 프롬프트 작성해줘,
"imagine Deep within a pristine forest, a hidden waterfall cascades with breathtaking beauty. Sunlight filters through the dense foliage, casting a gentle glow upon the lush surroundings. The cinematography skillfully captures the interplay of light and water, inviting viewers to immerse themselves in the serene majesty of this natural spectacle, hyperrealistic, super detailed, photography, DSLR, 4K,",울창한 숲 속 숨겨진 폭포가 햇빛에 빛나는 하이퍼 리얼리즘 사진 미드저니 프롬프트 작성해줘,
"Genera una foto de alta calidad en la que se vea un evento de lanzamiento de un nuevo videojuego en Canarias. Muestra a jugadores emocionados haciendo cola frente a una tienda, esperando ansiosos para obtener la Ãºltima entrega de un juego popular. Destaca tambiÃ©n la presencia de desarrolladores y diseÃ±adores autografiando copias del juego, resaltando el poder y la importancia del sector del videojuego en la cultura y el entretenimiento",카나리아제도 게임 출시 이벤트 현장에 줄 서서 기다리는 흥분한 플레이어들과 사인회 진행 중인 개발자 미드저니 프롬프트 작성해줘,
"Create a hyperrealistic, highresolution 16k image of a Thai male in a meeting room. Hes casually attired in a jacket, his right hand gripping a laptop computer. The photograph is taken under the soft, diffused light of the meeting room, his face illuminated by the warm glow of the room. The background is clean and simple, ensuring the focus remains solely on him. His smile is warm and welcoming, his eyes twinkling with intelligence as he converses with a colleague. The photograph should be taken with a Nikon D850 DSLR, using a Nikkor 85mm f1.8G lens. The resolution should be 45.7 megapixels, with an ISO sensitivity of 64 for a clear, noisefree image. The shutter speed should be set to 1200 to capture him in midconversation. The image should be rendered in highresolution 16k, with a 169 aspect ratio, and a version of 5.1. The style should be raw, with a quality of 2 and a size of 750.",부드러운 확산광 아래 노트북을 든 태국 남성의 미팅룸 하이퍼리얼 사진 미드저니 프롬프트 작성해줘,
"Create a retrofuturistic advertisement poster for a biopunk atompunk company in the 1950s. The poster should feature bold and striking typography, with a mix of organic and mechanical elements that reflect the biopunk and atompunk aesthetic. The color scheme should be bright and eyecatching, with a mix of bold and muted tones. The overall design should evoke a sense of nostalgia for the optimism and excitement of the Atomic Age, while also reflecting the dark and gritty world of biopunk. The poster should prominently feature the companys logo and product or service, with a tagline that reflects the companys values and mission. The background should feature a cityscape or industrial landscape that reflects the atompunk and biopunk aesthetic, with a mix of organic and mechanical elements. Additional elements, such as laboratory equipment or mutated creatures, can be incorporated to enhance the biopunk theme. Overall, the poster should capture the spirit of the 1950s and the retrofuturistic world of atompunk and biopunk, with a bold and memorable design that captures the viewers attention and imagination, Poster, 1950, atomic, old school, science fiction, retro, retro, biopunk, atompunk, solar punk",1950년대 바이오펑크·앳ompunk 스타일의 복고 미래 광고 포스터 미드저니 프롬프트 작성해줘,
"A digital illustration of people practicing different sports in a large park without building. An obese woman is walking, an old man is cycling, a couple are running, children are playing soccer. An illustration of a sun forest with several visible digital illustration of people practicing different sports in a large park. No building are visible. An obese woman is walking, an old man is cycling, a couple are running, children are playing ball. In the background small clouds. Very high resolution graphic style","넓은 공원에서 걷는 비만 여성, 사이클 타는 노인, 달리는 커플, 축구하는 아이들의 디지털 일러스트 미드저니 프롬프트 작성해줘",
"Cartoon drawing of a cheerful redhaired girl as a stick figure with long hair in a bun,old clothes, long dress, sitting, walking, sad, happy, from different angles, different poses, detailed body, full Illustration, sharp focus,childrens style, delicate face, cute, illustration for book, childrens book, multiple positions, positive atmosphere, xkcd style","빨간 머리 번 스타일 소녀를 스틱 피규어로 다양한 포즈(앉기, 걷기, 슬픔, 기쁨)로 표현한 어린이 책 일러스트 미드저니 프롬프트 작성해줘",
"sports brand logo that ingeniously integrates the initials A and S. Embrace a minimalist yet professional design ethos, ensuring the logo stands out on both light and dark backgrounds. Colors to focus on are black, gold, and a touch of purple, all harmonizing to signify trust, innovation, and expertise",A와 S 이니셜을 결합한 검정·금·보라 색상의 미니멀한 스포츠 브랜드 로고 미드저니 프롬프트 작성해줘,
"Bart Simpson snowboarding down a hill in yellow jacket with khaki pants yellow snowboard making a right slash turn with large spray of snow with blue sky, camera angle is in front filming up at bart, 8k, art by Matt Groening, hyperrealism, hyperdetailed, ultra realistic, VRAY, HDR, volumetric lighting",파란 하늘 아래 노란 재킷과 카키 바지를 입은 바트 심슨이 노란 스노보드를 타고 눈보라와 함께 오른쪽으로 슬래시 턴하는 하이퍼리얼리즘 장면 미드저니 프롬프트 작성해줘,
"Capture a powerful moment in history with a hyperrealistic portrait of Empress Matilda in a state of palpable anger. Render her visage with painstaking detail, depicting every furrowed brow and intense gaze. Dress Matilda in historically accurate attire that befits her regal stature, ensuring meticulous attention to the intricate textures and patterns of her clothing. Utilize dramatic lighting to intensify the emotion, casting shadows that accentuate her expressions of fury. Employ a color palette that reflects the richness of the medieval period, with deep, moody tones that underscore the gravity of the scene. Convey Matildas anger through her piercing eyes, tense jaw, and other subtle facial cues. Utilize a highresolution camera and lens to capture even the most minute nuances, such as the way her features contort in her ire. Immerse viewers in the turbulent emotions of the medieval era, offering a glimpse into the passionate and complex personality of Empress Matilda through a hyperrealistic portrait that radiates raw emotion and historical authenticity",강렬한 드라마틱 조명 아래 분노를 내비치는 역사적 의상의 엠프레스 매틸다 초실사 초상화 미드저니 프롬프트 작성해줘,
"Black and white coloring page for kids. Cartoon style. Design a coloring page that showcases a black girl mechanic, exuding confidence and strength as she fixes a vehicle. Depict her in a mechanics uniform or overalls, with a wrench or tool in hand, actively engaged in repairing a vehicle. Show her flexing her bicep proudly, emphasizing her strength and capability. Surround her with automotive tools and equipment, such as spanners, screwdrivers, and oil cans. Include details like a car or engine in need of repair to add to the scenes narrative. The coloring page should capture the girls empowerment, skill, and determination. Use bold lines and clear sections for coloring, making it accessible and enjoyable for kids of all ages. This coloring page celebrates the talent and potential of black girls in traditionally maledominated fields.",차를 고치며 자신감 있게 근육을 과시하는 흑인 소녀 정비사를 묘사한 흑백 어린이용 컬러링 페이지 미드저니 프롬프트 작성해줘,
"Image a production still of a group children with long orange and pink straight hair, models wearing yellow oversized plastic knitted gorpcore outdoor puffer moncler prada jacket suits with squid tentacles and pants, yellow snake body, Standing in a dieter rams factory, close up, with giant snails, directed by wes anderson, neofuturism, detailed clear face",긴 오렌지·핑크 머리 아이들이 노란 고프코어 패딩과 오징어 촉수 바지를 입고 거대한 달팽이와 함께 디터 람스 공장에 서 있는 네오퓨처리즘 장면 미드저니 프롬프트 작성해줘,
"GRAPHIC NOVEL STYLE  SINGLE STILL IMAGE Create a single shot still image set in an ethereal hidden grove within a dense forest. The focus should be on a tall, slender figure dressed in dark, flowing robes. The figures face should be obscured by shadows cast by the lowhanging branches of an ancient oak tree, giving them an air of mystery and intrigue. Surround the mysterious figure with vibrant flowers and lush grasses, emphasizing the groves otherworldly atmosphere. Use bold lines and high contrast shading to create a sense of depth and tension in the image, highlighting the significance of the figures presence in the story.",그래픽 노블 스타일의 울창한 숲속 숨겨진 성역에서 얼굴이 그림자에 가려진 검은 로브 인물 미드저니 프롬프트 작성해줘,
"One dark night in the park on town, They are four persons. They are American boy,Japanese,girl, African boy, Itarian girl. They are 7 years old. they are smiling and excited. They are cute. draw facial expressions,many big nightstars in the sky,big full moon,isometric,hyperrealism,psychedelic coloring,8K,","어두운 도시 공원에서 별빛과 보름달 아래 웃으며 모여 있는 7세 미국 소년, 일본 소녀, 아프리카 소년, 이탈리아 소녀 미드저니 프롬프트 작성해줘",
"Capture and immortalize the stunning beauty of Milan Design Weeks artistic installation in front of Darsena5 in Milan. The installation is a breathtaking display of abstract led sculpture. For your photograph, set your camera to a low aperture to create a shallow depth of field that captures the fore and background in soft focus. Utilize a slow shutter speed of 1 30. Position your camera at a low angle to capture the grandeur of the installations height, and use the lamps colorful glow to create bokeh effects that highlight the surrounding architecture. Finally, capture a wide  angle shot that showcases the installation in its entirety with the city of Milan in the distance, creating a sense of scale and awe",밀라노 Darsena5 앞 밀라노 디자인 위크의 추상 LED 설치 작품과 도시 전경을 보케 효과로 담은 사진 미드저니 프롬프트 작성해줘,
"An adorable baby monster with vibrant, multicolored fur, large round eyes filled with curiosity, and tiny wings on its back, exploring a whimsical forest filled with oversized flowers and mushrooms, beams of sunlight piercing through the foliage, evoking a sense of wonder and enchantment, Illustration, watercolor and ink on paper,",형형색색 털과 작은 날개를 지닌 귀여운 아기 몬스터가 거대한 꽃과 버섯 숲을 탐험하는 수채화 일러스트 미드저니 프롬프트 작성해줘,
"Capture a highresolution, hyperrealistic portrait of a man in a predominantly black, techinspired outfit, wearing a robot mask with red LED array eyes, reminiscent of EVEs eyes from WallE. Hes seated in a vast warehouse, walls adorned with LCD screens streaming vibrant data. The camera angle is low, making him appear as if hes looking down at it. The atmosphere is filled with advanced technology, mystery, and intensity. Use a wideangle lens to emphasize the expansive setting, but ensure the man remains the focal point. The lighting should be dynamic, reflecting off the various hues from the screens.",검정 테크 웨어와 붉은 LED 로봇 마스크를 쓴 남성이 LCD 화면이 가득한 창고에서 아래를 내려다보는 초고해상도 초실사 초상 미드저니 프롬프트 작성해줘,
